artwork_citi_id,artwork_title,image_netx_id,image_netx_uuid,is_public_domain
119273,"Cameo Portraying Tiberius",404937,dadfea4b-fbfb-94fa-8e67-c8f3e86e7691,1
109460,"Bracelets with Confronting Makara Heads (Karas)",366110,80e80d6e-2af4-c785-23ea-fc443f53a5fb,1
39068,"The Milliner",408612,a7b409bf-9687-9348-118c-c23a7bbb4276,1
7123,"Resurrected Christ Appearing to His Mother",312244,ee7d4b9c-7825-464f-0f9a-9ef14acc0d47,1
6107,Patch,177310,cb596830-d4f4-d65e-c15d-5cf627099d69,1
184077,"New Year's Eve",383439,f78e9a48-ac31-b71e-74d3-c5d80e7989fb,
4520,"Military Guard on Nob Hill, San Francisco Earthquake and Fire",351151,49347420-f6e2-88e1-6337-29ace7558d99,
92287,"Star-Shaped Tile with Phoenix",425105,0d28a51b-a777-7b82-7364-ccd29e2a8813,1
22916,"Self-Portrait with Straw Boater",306240,85d4218f-1c42-efbe-a505-2d34e5f43b99,
65987,"Sea Movement–Green and Blue",403968,27b91b22-d451-ec2e-f6a5-9e345e765b9a,
48616,"Basket of Flowers",380685,32b6ce0e-5177-73d5-3ff6-8c59288c96e3,
50087,"The Cat Boat",141368,c5db0ea1-8496-cbdc-9b3b-c17aafac14e2,
11109,"Mazerbo (Venice)",285303,b4259cfa-a7a2-91fb-d4a0-773c3b7825f8,
84330,"Woman with Spider's Web Between Bare Trees",389004,697d6849-3668-cad8-d2e1-bdf9e89cd9f1,1
25787,"The Virgin and Saint John the Evangelist",237419,4a17bb4f-36a8-e032-506f-77f8a214877b,1
21366,"Hexagonal Vase",410356,cbed33f8-592f-c6e5-ddd6-f26687dafd2a,1
15279,"The Boathouse",371259,12514262-7163-403d-80a2-2c64e57325f2,1
4581,"A Grandmother",330724,ae69a15c-2fc6-2acd-057a-22d68d80864c,
47168,"Attraction I",388294,f096bb93-da43-de48-7808-c3c8313c4fd6,1
145673,"The Tale of Taishokan",188279,b21b381b-3489-bb4d-fb9b-f1bab0d01254,1
135533,"Card Table",364060,b2bd9f9c-9478-481c-1457-0f42960cdc95,1
66002,"Valley of the Hondo, New Mexico",402296,b42f2aac-398b-d8d7-e047-e12a965f154f,
52697,Nude,409069,ff5ad798-0635-329c-4969-856886f97f31,
219254,"Inside the Colosseum",73902,67b0028b-a34c-7123-48f4-918365858658,1
156080,"Annemiek, February 11, 1997",404034,553cc240-45ec-3686-9651-7eec43218704,
120818,"Headdress (Igi Gelede)",381172,174516c5-5f5e-bc3e-dba5-ff4b12e48d73,
80886,"Yakushi Nyorai",269514,ffdcd9b4-eebd-eff1-7b22-d6aaf5baa3f8,1
7169,"Perseus and Andromeda, study for The Doom Fulfilled",128609,0534abcb-8bf1-dbc8-16a7-5eeb818dbcf7,1
145841,"Joan of Arc",390093,683087e1-11d2-f2c7-7f17-350b48ad7e72,1
102079,"Volute Krater (Mixing Bowl)",365642,f6c2a3d2-b238-5c80-783a-5e286c687ce6,1
78969,"Orpheus Playing the Lyre to Hades and Persephone, from Orpheus and Eurydice or The Metamorphoses",182172,fe1073aa-2faf-3c8b-5905-91c157fb18ee,1
229866,"Finnish Painting",234895,8689cd14-1ddb-4d6e-b7fb-f5e0918e9408,
193265,"Waterfront Plaza, Kobe, Japan: Sketch",385500,c173e80a-8635-8df5-b34b-5f938b79d91d,
5288,"Portico with a Lantern",368034,edf097b5-d326-afec-6bbd-2915e145364c,1
24790,"Tama River in Musashi Province (Bushu Tamagawa), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",197124,bf2c118b-d095-0e97-5118-9a65dd073f12,1
22278,"Bust of a Nobleman in Armor",368654,71130695-fd22-c41c-bd27-4f0a7cf20299,1
10173,"Saint Jerome in the Desert",330650,0514de17-bd38-38a1-699e-d0c974c061ce,1
158888,"Untitled (Sex with Dumplings)",384580,f2a1e00d-1a36-3c12-f9d7-3e412d192cae,
150806,Untitled,363582,49386c47-95b8-f868-e849-5dd583e2026a,1
50064,"The Locomotive",124611,a0fafc24-f0a4-064c-7816-3a641ed19c31,
186316,"Stacks of Wheat",9987,b7c3fa7f-d2bd-27b6-4a5c-0c8943d2b944,1
13205,Lamp,422976,08a9b01d-5bed-d45d-9101-506104dd1d06,1
8321,"Dancer at the Bar (on Point)",296369,29c37be2-d0d6-dc8f-9bb4-4c6f69896dab,1
5761,"Tetradrachm (Coin) Depicting the God Zeus",212220,0f2d43ee-c7c5-3f05-dd1b-28d75e406da3,1
53504,"Assyrian Theme",332510,91376e4d-8a18-6549-771d-d73149d57f92,
14770,"Lady Davina Lytton",295000,57378127-0add-b6c8-863c-a2a087b839d7,
76042,"Women on the Terrace of a Café in the Evening",369424,4239bf81-fce8-6625-4f09-fa6c3fc71ab4,1
27112,"Maiden in the Lap of Death",273282,de22aec3-8017-2c9f-7567-48626b66c04d,
16539,"Girl Standing before a Mirror",216697,98d8c11a-21be-6ece-ad42-c34aaa4f8005,1
73648,"Hand Holding Cloth",365796,34a18ce8-f39d-059a-18c8-932c22fb0a5d,
61688,"Two Figures",402971,201d2ae9-6943-6e1f-3db1-0186f6a34903,
16218,"Susanna and the Elders in the Garden, and the Trial of Susanna before the Elders",369626,c2b1c74c-a0fb-c184-734f-159a092fbb3f,1
14551,"Snake Dance",362934,08d700aa-9d1f-ee4c-db7b-a93c968cbcc6,
10607,"Basin Depicting a Cistern, Tower and Domed Building",368382,1883af6d-fd95-c855-ee7e-20933487743e,1
10278,"The Pearl Necklace",313968,9ea39501-a7c9-efb7-9fe8-ef58e2f18967,
3275,"Communion of the Apostles",304691,8832c78e-4089-b6d5-6629-31f921e4b976,1
149682,"""Attus"" Amip (Man's Coat)",242041,51cfad87-28f9-2048-13d7-23b1af1044c0,1
117603,"Dante Swoons before the Soaring Souls of Paolo and Francesca, Virgil at his Side",277355,28887387-1e37-0c63-b776-cbf5e25c420d,1
104393,"Tomek, F.F., House: Spare Window",366549,4f207c07-6bb6-b216-bb98-f63abe52fa1b,
20807,"Ono no Komachi Washing the Book",202849,5857a700-2f17-04ec-5920-6e6bda609ba6,1
9731,"Aeginetic Stater (Coin) Depicting a Chimera",209973,27db47b7-eefb-f769-fa65-725537d9973b,1
4063,"Flight of Celia",326140,ccb6df38-452e-7c6d-5290-d8b717a04096,1
18509,"Small Celadon-Glazed Vase",413675,0ff41cce-63b8-03c4-0304-b04db073087f,
13603,"Apotheosis of Franklin (Furnishing Fabric)",425727,6b0dec09-ea49-5ec7-1b44-14f40deb51f2,1
11379,"Boy's Cap",233737,93a10dd7-77a0-b30e-b520-6798e704500b,
18645,"Six Insects, a Caterpillar, and a Snail",290987,56297fd9-e1d4-5bd2-e89a-ba389975fada,1
53236,"Nude Portrait of Gertrude Abercrombie",273130,eeefb9c2-b792-f581-7a92-b81816077b92,
25117,"Hydrangea and Swallow, from an untitled series of large flowers",13022,9bc87079-663c-f320-2da5-29dcd86c68f4,1
18116,"Road (Michi)",226694,0931d10d-1333-55aa-cfeb-72d0d19b6d6c,
5052,Nocturne,200735,9cbb66e4-7dcb-4263-8acd-248e8f52d82c,
60239,"The Essex Canal",369594,1f1931d1-06f4-c005-a75d-1a0b12470d92,1
6234,Fragment,174046,58772193-0c9f-6248-ca59-72134578220a,1
150063,Plaque,361845,502cace7-3cb7-82c6-b9d6-4ceb51e268ca,1
90060,"Sinan the Jew and Haireddin Barbarossa",406012,322d6d16-0fe2-c03e-9441-8a6c25cc6396,1
21078,"Portrait of Stéphane Mallarmé",222417,8bac7318-9d26-1079-37d0-2a11069e52ba,1
82499,"The First Step",369622,ec3561ff-0793-a9e4-51c7-ab9bf12392d7,
20469,"Portrait of Cole Weston and His Wife, Dorothy",389921,8d9cc42e-ca9c-8863-a34f-3eb879912d9f,
9253,"Vessel in the Form of a Deer Impersonator",219212,1a2d9399-24b7-a79d-86b8-1eac6506277d,1
8206,"Ancient City, Nara",208047,dca19650-85da-5701-800a-89148bef2dc1,
199870,"Approaching Fog",401103,244431e1-1a39-0cb3-2ef4-eaf96abf88a0,
121230,"A Woman at Home in Malibu after Exercising, California",386848,3419c625-70a0-907c-3a8d-7f4ba40d9594,
119971,"Casket with the Three Theological Virtues",366924,bc6153a0-70ed-300f-8a89-5079a3ae3197,1
116808,"""Goat's Foot"" Spanner for a Crossbow",222487,491a23d6-2bb6-ee96-b149-731c2b61c650,1
13598,"Aristide Bruant",294049,31d7fb60-ddd1-c78d-1cc1-eca25cb603c1,1
11447,"Bust of a Woman",201691,b4f6a265-49ab-202e-f61a-1afe8840ce87,
112055,"Adarga (Shield)",422981,111bf991-848e-3394-c5c6-6f083e190dc4,1
90024,"Head of a Philosopher",215181,cef08eac-d4dc-b09c-b6d6-7f10517687a4,1
19081,"The Actor Sanjo Kantaro II as Oshichi in the play ""Nanakusa Fukki Soga,"" performed at the Ichimura Theater in the first month, 1718",205205,c88261e3-fa2c-d3d9-7f3f-cb26743aa35b,1
5820,"Feast of San Domenico, Cocullo",347145,059e7c57-da86-c700-1096-8f1f836f27b2,
12148,"Road Song No. 1",327676,b0afa321-40f4-6e98-3ebf-721dc1dd0a9e,
199565,"Woman with Halo and Sceptre",381494,fbfcca58-b0d4-4965-a8bc-8b7743090a19,
12218,"Tragenna Pastures",323084,81ca2c57-1a3a-cf5b-1c8f-139c9d82f91b,
8913,"Lovers Beneath an Umbrella in the Snow",198680,7d228ee4-834e-9519-84ca-c8ed1b1c4f95,1
4911,"Three Figures",289814,e20026a1-7890-f86b-ca21-744689f2aca5,
116400,"Jousting Armor",237257,91b2288f-e388-7eb8-3700-23676f77bf1d,1
60318,"Connoisseurs of Contemporary Manners (Tosei fozoku tsu): The Geisha Style",203074,dcad57b3-18f6-549d-129a-3fdbfe975747,1
136950,"Tenth Cloth Octagonal",364360,f3f8eca8-c86b-7d5b-7e02-b277f63184a7,
15872,"Evening Shower at Teradomari (Teradomari no yau), from the series ""Souvenirs of Travel, Second Series (Tabi miyage dai nishu)""",198018,4dce555e-049d-2166-1021-1b7830f6837f,
198336,"Bow Guard (Ketoh)",405514,1b6cb65b-9341-9335-6bb6-1073a338d49e,
103918,"Peacock and Dragon",385072,21f29402-48bd-aff5-b6a6-c20ab29852a1,1
94011,"Bridal Ten Sleep Falls, Wyoming",272758,11640643-0db0-80c9-4a74-72a7fe2e6521,
58363,"Halloween, Morton, Mississippi",406744,6dba32bc-af04-d2fb-a6ba-350a6f52296a,
40507,"Christ in the Storm",371355,e99fba95-e252-1cfc-4204-55d2f3143a5e,1
14825,"Two Women",289198,5f48463f-86b0-9961-acde-8bec6dcfc236,1
2573,"Kozu, Osaka, from the series ""Souvenirs of Travel, Third Series (Tabi miyage dai sanshu)""",202021,d463142e-778d-a449-d50d-26a8e07fd82e,
187474,"Bebe and Clementine, Cambridge",348448,eb3212e6-f3d9-2c6b-6f88-067a53eb0b12,
183283,"Image Design for a Poster, Wagenaar's Cantata 'The Shipwreck'",383743,e0a26a9a-80a8-dcd5-bba5-0fa007375721,1
157094,"Arshile Gorky & Wifredo Lam (B), New York",408216,ab9930d9-c8a9-5cb9-fc25-69c9e965eb3c,
154496,"Rack Picture for Dr. Nones",363155,22609746-bd4b-c9b6-8293-dfd393f00c20,1
117275,"Hyacinth Awaiting His Turn to Throw the Discus",368053,a8e3fdd2-6e6e-a0b2-4ce7-3a29147fb5c3,1
111646,"Woman Feeding Chickens",72083,eea3cb3e-a7fc-283c-aa83-fd8c92a37eea,1
29446,"Triptych of the Virgin and Child with Scenes from the Life of Christ",10123,df2196d5-6d12-1cbe-18f2-47ee362fc7a2,1
137050,"The Card Game",319578,65ca26cd-8b78-109b-cde7-4ac07b5ebeea,
118324,"Buddhist Pagoda",108264,801e62b8-bf44-70fc-2936-7967aa546b86,1
106355,"Tournament Helm (Stechhelm)",369116,58cc4b3c-9a68-699a-4112-82d8afad61ff,1
25803,"Couple on a Bed",377676,deef3f12-c686-8350-507f-29d9c45fea2e,
7308,"Two Men on a Bench",272675,14eb1d23-b61e-5957-b2b0-094dd4b5db1d,
2938,"Shimada, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",202315,42916f4e-8356-9aad-0614-57c37f3e86e0,1
188866,"The Senseless Cycle, Tender and Benign, Bring Great Comfort",61232,cdb47125-6dbf-1cd6-5fa1-cf9e798fadd8,
102235,"Amorosa Tropicalia",63129,c29741f9-1859-a8b0-c30e-de9a9644f82b,
15739,"Bust of Seneca",389680,f39d9c50-82fe-b0b5-e924-89b1053d0b59,1
2712,"Egret Standing in Rain",202411,b22ee160-a78f-356f-f667-5289a6c2e8bc,
5941,"Standing Male Figure (Mankishi)",414562,d6de3f26-483d-c8d5-7ccb-3bc5569a1515,
85520,Tunic,421969,364a54f3-c11a-fb2a-50ce-e3ea56e217d1,1
13600,Sorrow,370860,bf569bf0-3394-7c36-d4ac-e16c2c214095,1
82594,"Enchained Action",378084,b98fb863-579d-59d7-5a28-1ea77ad6f7b3,
59437,"Acrobat with Violin",277697,10969f94-d3a1-9acd-0262-ec8e7fbc1d6a,
19200,"The Meeting of Gautier, Count of Antwerp, and his Daughter, Violante",362297,e82101c9-9058-cb50-b4bd-ef2ea443bfaf,1
13988,"Expulsion from Eden",320735,c652495b-6d9c-b244-2d95-bef5a7f7b178,
135854,"Allegorical Figure",361728,aee6e53a-5938-6507-dcb2-cbdb44a7b3c7,
61969,"The Morbetto, or The Plague of Phrygia",315131,7258dad5-57aa-2fde-d1e9-c3fdfa5116e6,1
40392,"A Gentleman",227814,194862a7-b805-6427-fdbc-8da76556bf0a,1
18118,"Haniwa (2)",206509,61c16a4c-3e98-e11e-863f-0970c9b5d46b,
190983,"System of Architectural Ornament, Plate 12, Values of Overlap and Overlay",386001,36b1033f-538f-4bd1-5245-db661503843f,
190947,"Celia L. Marriott Apartment, Chicago, Illinois, Interior Perspective",362025,2536d960-123a-abc5-eedc-d111c6d688ed,
135515,"Fun on the Inland Lake",293037,5d379ed2-7943-e477-826c-9d1d1761cfc8,
104259,"Self-Portrait (No. 1)",248301,cb2a5848-c125-8a0f-d05c-eb958b6ba94f,
99489,"God Vishnu Riding His Mount, Garuda",387794,88f8fda0-6f96-7f35-b5cb-99977b578f18,1
23773,"A Mountainous Landscape with a Stream",200233,9a51d50a-ce5f-2cc8-add8-91d24feb90f1,1
10905,Tankard,227527,d0490f4f-b206-3452-1cc9-05d4afe933a8,1
120662,"Zal Climbing to Rudaba, page from a copy of the Shahnama of Firdausi",196930,975ff738-5334-e791-1efc-bd41109dab3a,1
80344,"Allees du Prado, Marseilles",337398,752852cd-1e6a-f1ea-f63c-9c93781bcb53,
79774,"Portrait of a Man",383723,5d52a808-7eb4-8651-f7c7-4e3ffaa06389,1
76888,"St. Petersburg Album, top left: Iran, c. 1740; top right: Iran, c. 1748; bottom left: India, 18th century; bottom right: India, 18th century; borders: Iran",390131,3a193912-941b-bea3-4969-74bf9171f533,1
63151,"Teller's wicket from the National Farmers Bank, Owatonna, Minnesota",367062,245d8fde-c637-8d4c-ac14-d373724b0d7c,
41441,"Manhattan Dawn",364213,277a3134-d98a-3c5f-488d-4c92ef6fdd9a,
11189,Brunnen,129036,82550308-e06a-f91f-3ca5-5a432d260dd5,1
180666,"Bal (recto); Guitar (verso)",131595,e883470a-422e-20e6-0dc1-dbab6e500ead,
13171,"Hilltop View from Yushima Tenjin Shrine (Yushima Tenjin sakaue tenbo), from the series ""One Hundred Famous Views of Edo (Meisho Edo hyakkei)""",196190,3ea2cc56-26e2-5b14-1f96-c12df7bcbe11,1
12247,"Miniature Chest (Mingqi)",415252,96892dcb-bce6-69cf-9910-09fb036d4ea5,1
11340,"Fresh Air for the Baby, New York East Side",351971,c0a6057f-af45-69a9-7d34-daa42cfafd1c,
10149,Warrior,288138,ca2a79c7-8fd6-6fc1-bcf9-d42cfc63387c,
182700,"Collioure, Pyrénées-Orientales",266665,4e6e0dfe-0120-5099-06d3-7b7a13e5c535,
21541,"""It fits you like a glove!,"" plate 34 from Types Parisiens",292476,12513687-16a3-cdf0-f2c2-ba726dbe65d0,1
204637,"Green/2 Orange X Painting",402452,1dab428f-d63d-5fec-5b9c-ed43b5f7f4d6,
147604,"Afrophoenix No. 1",364637,dab095b9-e9a9-370e-100c-1d16f4c5467d,
29116,"The Descent from the Cross: Second Plate",322792,526f6fc2-95d3-8486-72b4-f8b775e2d4b0,1
17235,"The Hands",381026,f3764a8a-8cbe-902f-7c3d-761d329c17dd,1
2500,Border,217484,eefd05d9-cd34-b41b-4de0-6fde027150fa,1
185201,"The Temptation of Saint Anthony",424932,553fe844-7921-a38f-6709-9d005c938104,
117417,"Portrait of a Woman",287396,937b6ca0-8224-f17a-2991-3cf539b1ba8b,
5557,"Sylvan Pass",277545,1c17b53a-79c5-eddb-aa6d-130e9df20180,
120588,"Campden Hill, London",341417,c08094ac-c51b-7e5b-6613-c892e9f2625f,
82578,"Bijou at the Bar de la Lune, Montmartre",341077,f4035d65-9079-c9d4-6d94-96f8c3667593,
11655,"The Lauterbrunnen",324748,a914052b-ead5-d2d8-722a-500ec102846e,1
199001,"September 12",380946,15d98d53-964f-eda2-e267-f97b6267c517,
111478,"Portrait of Dr. William McNeill Whistler",243507,f9aacbc6-191c-3725-85bf-198612a51d25,1
25376,"Hispano-Moresque Lusterware Plate with Griffin",384152,9e9741ee-c4b3-9635-937d-b9ffc630dae2,1
3994,"The Griffin",128434,fea737c9-59a4-84e8-4c0d-4b7ad7ddbde5,1
72791,"Ancestor Portrait of a Woman",114675,20a12134-66c2-a667-c6b2-0663cadbd047,
41211,"Portrait of Philip IV",217006,a2450337-afed-2797-17e7-2e1f2158235c,1
5484,"Russian Olympic Javelin Thrower",348657,66e2e394-0a23-51da-19ef-34e5afda9d70,
106398,"Shield (Rondache) with a Spiked Umbo",232722,f0cd33eb-3cf6-9492-8996-4b581ac74822,1
12483,"Foliate Dish with Bovine (Xiniu) Gazing at a Crescent Moon",217238,9d21bc05-4f17-155b-d30a-625be5c614c3,1
66011,"Nudes in Sea",381427,998c52ff-350b-69d9-04ba-7706a6604463,
11350,"At Home, Pittsburgh",351171,3f3dd747-2430-7e33-c9b3-33ad64a5b674,
10894,"Cup and Saucer",419868,db71859c-345a-9204-4e8e-27078b92321c,1
159534,"Shinto Deity in the Guise of the Monk Hyeja",382474,7d16ec15-c1cf-4d71-b2ef-eb0351eface5,1
111630,"The Church of Overschie",370247,a05ed5e5-eb97-451a-9bc0-50108ab9dbe3,1
81507,"House of Mère Bazot",362086,68e24e96-1f25-75cd-bb2c-232713f131a9,1
14463,"Entrance to the Adelphi Wharf, plate 11 from Various Subjects Drawn from Life on Stone",316157,016d454d-c9f3-970b-236e-23b8364cbf0c,1
6460,"Monk Carrying Woman",413464,ff458214-8e24-c306-8128-321408efeef8,1
28830,"Dancer Turning",272765,5fe3cab0-27be-46d0-49ba-47a37ac875e3,1
10317,"Coin Depicting a Palm Tree",208486,955ff80c-cef4-524b-eaa3-d672f54b93f4,1
144765,"Still Life with Shoe, New York",337888,a69ea9a6-468a-f59e-1e5f-72d11cd3b981,
51674,"Homage to Helion",293697,5e91221a-c170-a0cb-626b-1b857abc28b6,
7786,"""The thermometer of the engineer Chevalier was right... at 10 degrees the large rivers as well as the noses have cought a cold... just imagine that it might take three weeks for my nose to thaw!...,"" plate 5 from Paris L'hiver",291464,7ad1e7d1-9175-4e05-8ba0-c86793583fee,1
11766,"Rue Mouffetard, Paris",326519,c32c7ae5-cc14-0453-fa59-31127c4b3efb,1
190224,"River City, Aerial Perspective",384898,c0b8ab46-7111-d8a4-79e6-dcdd22bd034a,
55814,"At the Moulin Rouge, La Goulue and Her Sister",387495,a8a6de1e-19b7-d99a-ed0f-1777efc723cf,1
159828,thaw,387700,49fe0d28-0f58-9e16-3e02-dd6a1ad333ea,
126414,"Espejo Negro (Black Mirror)",340856,1ad7e8e3-2142-e325-6335-6cbc5ed23502,
111808,Crypt,314155,5d0d0086-22fa-8c5d-6ce9-de0e450bcbe3,
80547,"Nehan: Death of the Buddha",364573,d02836fe-46c3-fa95-794e-f6414ef38c01,1
57215,"Storm in Umbria",370088,976bc367-269d-17ff-0151-16b9c973aae4,1
2921,"Tree and Mountain Forms, Delaware River Country",381521,98d3ca34-e264-af12-2c46-ea77000f79d9,
137063,"Untitled #8",285218,9c6da1de-2434-eb91-709b-6667a536c1ea,
121153,"Red River #3",386214,7497dbfd-cbbf-3da5-b7e6-09c115899485,
111801,Armet,413456,ca207e0a-de5f-4bcb-5541-90f5cc4487a1,1
109899,"Ballet Rose",386016,8c530472-a265-189b-8fbe-54ca617c8311,
14545,"Viper in a Rocky Garden from Manafi' al-Hayawan (On the Usefulness of Animals) of Ibn Bakhtishu'",424415,f431df10-2dff-f5f6-6b0f-0199fabd2292,1
7545,"Yushima from the series Scenes of Ten Teahouses (Chamise jikkei)",387792,b7f3c960-dfc3-580c-586e-2402a2b8cbd4,1
6157,"Still Life with Bottle of Marc",384766,0e49f8b0-6ae2-2d8d-9b44-2e86f7b0002a,
4066,"Coat of Arms with Lion and Rooster",308654,1b9a9f31-56c0-1d65-87a7-52f5e53a5935,1
3598,"The Actor Segawa Kikunojo III, Possibly as Ono no Komachi, in the Final Part of Act Five of the Play Komachi-mura Shibai no Shogatsu (Komachi Village: New Year at the Theater), Performed at the Nakamura Theater from the First Day of the Eleventh Month, 1789",200054,f2fd5c08-b34f-a312-f7e3-09deb1e9e517,1
52752,"Italian Head",370451,318389ed-1aa8-c858-3c6e-32134845fe71,
16651,"Martin A. Ryerson",428490,37b13357-3b22-69f5-c26a-4e81a97f8bc7,
16177,"The Death of the Virgin",370292,2831d07d-1b69-50ed-2865-6a5b7d9bfc6a,1
11381,"Boy's Cap",233391,5dd2c163-8a20-fdfd-fb65-7f255dd048e2,
11235,"Titmouse and Girl",198588,48064515-86c7-8f68-7a97-bc6b1fefde27,
150047,"Marilyn Monroe (Marilyn)",364707,8e19fea8-28cc-71c9-d563-76cc370a558d,
144879,"Nude No. 17, New York",342495,790d7f30-c13e-7a83-9d20-59ef8e2e9851,
116250,"""Eared"" Spear",223298,8c5bf72c-33ef-199d-97b6-0d15628c4438,1
86921,"The actor Ichikawa Ebizo IV as Takemura Sadanoshin",197227,52a07914-4338-5abf-2849-ed52939723ba,1
65215,"Towering Trees",366193,214ac375-94de-4c46-b518-70a8ba44485b,
13343,"By the Rushy - Fringed Bank",251517,ef44854c-be29-2490-a280-0128bda452a3,
229366,"Townscape (P1) [Stadtbild (P1)]",226794,f69c0687-7233-f1ad-d340-3e8c26334304,
152661,"Emiliano and Eufemio Zapata with their Wives",353174,b24ddb3d-9929-4007-4677-0becc1daa709,
20365,"The Scream",135665,a4879d01-e201-d254-4843-1788e1fb6c2b,
13606,"La revue blanche",9799,46cb742b-aeea-56bd-d319-fc0cca59f676,1
188510,"Dancing Brush",385502,a00db48a-e566-509d-8e72-c82a755247de,
185124,"This Is the Enemy",402033,51548c3f-089f-4258-00ee-67087fb2d305,
121056,"Winter Zero Swartzel's ""Bottle Farm,"" Farmersville, Ohio",340772,a1b5c418-82ac-db23-3dbc-3ae4d689b3e8,
14379,Rembrandt,385039,e7a42d2e-a51a-866f-8c63-1426f9a025fe,
181308,"The Dogwood Thieves",193365,b7f78d7c-c99a-0ade-d619-fbbf3db7f190,
150049,"Marilyn Monroe (Marilyn)",362667,ccc8ee61-bbca-0596-4e50-cc5259dbb7a2,
146918,"F House",361821,ab4cb1d2-0f93-c554-39cf-b40cdc461ef9,
29944,"David and Bathsheba",384082,ea948f15-a970-ce8d-d959-fe9331e6eaa4,
23347,"Italian Family Seeking Lost Baggage, Ellis Island",352751,8f242b6a-ab01-97ed-fa9e-c75180ded2d1,
22390,Starfish,370916,0958ba7f-ab6b-ded2-6224-0b16c44dfaf7,
4043,"The Third Tournament, with Knights Breaking Lances",303462,e5b6d03d-d0e7-4368-fd64-5f1c65442dfd,1
111737,"Christ Child: Study for the Madonna di San Giovanni",279176,eaad6cfc-70c3-228f-1fb3-9cf81950339f,1
104246,"Sitting Man, Arms over his Head",127997,2091a082-fc4b-dac7-da25-64a5b5efd34a,
59869,"Adolescent Girl",371041,76dd0041-a7a8-d5ce-2ce7-3485093debc3,
6348,"Vessel in the Form of a Courtly Musician",414590,10da3433-a77a-2d43-5af2-7f4c1e17a2e3,1
4085,"Virgin and Child with Saints John the Baptist and Anthony Abbot",370511,0ccbf8fe-3d94-b231-a6a8-018e67a42d77,1
2262,"Carrying Cloth",178187,1de9688e-5134-f213-f92e-b7e95f3e8fc5,1
65857,"On ""That"" Street",316111,6a0619fd-82b2-d4ff-ba34-6a46716b738f,
40897,"Kantharos (Wine Cup) in the Shape of a Female Head",385194,0a8f7343-2268-4721-901e-7f13e2683bea,1
18274,"Kawasaki: The Rokugo Ferry (Kawasaki, Rokugo no watashi)—No. 3, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Reisho Tokaido",197841,a7b2fc68-f5b1-1e03-09cc-a5271d2dad32,1
15065,"The Little Toilette, from Monument du Costume Physique et Moral de la fin du Dix-huitième siècle",314229,162e2f40-fab3-fc8c-a622-5f612cf37ee9,1
3442,"La Maison du Saumon, Chartres, from Vingt Lithographies du Vieux Paris",300736,fd3cddc6-220c-abc6-034c-e79570a3f7c4,
107321,"Egypt Day and Night #109",303839,630303b6-f723-a14c-f0ab-5a53350a8c05,
102582,"Curving Function Greenish Brown",389235,efcca127-2510-adce-9c80-ac933c37e1cd,
99794,"Untitled (Collage #36)",368194,1f2de808-1a48-7f3a-3450-21ced280c042,
123407,"The Valley of the Shadow of Death",385269,40b5d8dc-45a8-6629-5ace-32c86c0905e1,1
13119,"Jan Lutma, Goldsmith",226698,f97dc4e1-1e08-7bbf-2492-dd13bd329427,1
152753,Untitled,402941,c25baf47-f09d-18ad-c1be-9e0ba16b5aef,
149019,"Daedalus and Icarus",305119,bb815782-922e-5545-1234-9d1aca3f3d2f,1
126981,"Gaming Set",214883,55c7170e-0011-df2a-8943-b22cb5585661,1
66327,"John Marin",381311,83f0e795-8fe9-7447-fbf3-90e6e42a4600,1
18304,"Kakegawa: The Crossroad at Akibayama (Kakegawa, Akibayama betsudo)—No. 27, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Reisho Tokaido",202539,ea1e61ba-2957-056d-efff-e19ad27c11d0,1
13219,"Hara: Mount Fuji in the Morning (Hara, asa no Fuji), from the series ""Fifty-three Stations of the Tokaido Road (Tokaido gojusan tsugi no uchi),"" also known as the Hoeido Tokaido",201841,beeebdf4-31f0-0163-36f2-930ca37393fd,1
125534,"Charles Lane, Between West and Washington Streets",341878,6e9175cb-8d16-808e-3f9e-92ca128261a7,
105472,"Drawing for Still Life #12",366503,bca47cf5-56be-a674-3869-fca78dc0f149,
58541,"Bodhisattva Avalokiteshvara",114239,58f90769-d83f-1895-73be-fe9d28367d0f,1
51370,"Study of a Harlequin",251638,37c9b09c-2ae6-1831-edab-27d364dc0812,1
5514,"Mahatma Gandhi Spinning",342325,0156b95a-b18a-aab0-2967-a6b4527b1dd0,
65996,"Movement No 24–Pertaining to Deer Isle–The Road",403892,290e0d27-95d6-0c07-f2c9-0f0fa519da38,
15406,"Don Quixote and the Windmills",230028,13b26391-274d-32c3-f2d2-2493b7dd8fbe,1
145840,"Cheval Turk",238160,536df30f-02c0-972d-2141-9dc4542e3a8c,1
119385,"Wilhelm I, King of Prussia, from Les Génies de la Mort",288382,9195c1bc-9bca-94d7-789a-1424be447ae2,1
113576,"Bust of Angelique Mongez",273421,1f4acb6d-74be-fa01-d3d0-d82e8ee1f1c7,1
160142,"Fallen Indian Warrior",191672,b3c2ae1b-920d-1814-7877-2d091cdd8800,1
